id,species_id,name,species,breed,age,gender,weight,status,found,released,admitted,image_url,url
14761,2417/13,,dog,Mieszaniec,11 lat,samica,3 kg,wydane adopcja,ul. Brzeska,2013-11-17,2013-11-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303341_mini.jpg,https://napaluchu.waw.pl/pet/011303341/
14762,2422/13/P,,dog,Mieszaniec,13 lat,samiec,25 kg,wydane adopcja,# weryfikacja,2013-11-17,2013-11-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/443_mini.jpg,https://napaluchu.waw.pl/pet/011303347/
14763,0072/13/P,,dog,Mieszaniec,12 lat,samiec,20 kg,wydane adopcja,,2013-11-17,2013-01-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011300042.jpg,https://napaluchu.waw.pl/pet/011300042/
14764,0639/13,,dog,Mieszaniec,15 lat,samiec,30 kg,wydane adopcja,os ptywatna z Woli,2013-11-17,2013-03-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011300736.jpg,https://napaluchu.waw.pl/pet/011300736/
14765,0791/13,Kokos,dog,Mieszaniec,13 lat,samiec,18 kg,wydane adopcja,,2013-11-17,2013-04-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131022194744.jpg,https://napaluchu.waw.pl/pet/011300917/
14766,1141/13,Texas,dog,Mieszaniec,22 lat,samiec,21 kg,wydane adopcja,SM z ul Odkrytej,2013-11-17,2013-05-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130702210847.jpg,https://napaluchu.waw.pl/pet/011301367/
14767,1898/13,,dog,Mieszaniec,13 lat,samiec,11 kg,wydane adopcja,SM z ul POanny Wodnej,2013-11-17,2013-09-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302548_mini.jpg,https://napaluchu.waw.pl/pet/011302548/
14768,1971/13/p,Pinia,dog,Mieszaniec,14 lat,samica,11 kg,wydane adopcja,Pies posiada właściciela,2013-11-17,2013-09-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131105202406.jpg,https://napaluchu.waw.pl/pet/011302662/
14769,2028/13,Myszka,dog,Amstaff,14 lat,samica,16 kg,wydane adopcja,SM z ul Gajkowicza,2013-11-17,2013-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131021195142.jpg,https://napaluchu.waw.pl/pet/011302734/
14770,2151/13/P,Kama,dog,Mieszaniec,15 lat,samica,13 kg,wydane adopcja,# weryfikacja,2013-11-17,2013-10-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131111171116.jpg,https://napaluchu.waw.pl/pet/011302937/
14771,1706/12/P,Kropka (Magia),dog,Amstaff,17 lat,samica,22 kg,wydane adopcja,# weryfikacja,2013-11-17,2012-07-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130825100834.jpg,https://napaluchu.waw.pl/pet/011202256/
14772,2011/12,Amigo,dog,Mieszaniec,19 lat,samiec,37 kg,wydane adopcja,# weryfikacja,2013-11-17,2012-08-26,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131010203056.jpg,https://napaluchu.waw.pl/pet/011202734/
14778,1476/13,,dog,Mieszaniec,16 lat,samiec,12 kg,wydane adopcja,SM Kobiałka/Olesin,2013-11-16,2013-07-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011301887.jpg,https://napaluchu.waw.pl/pet/011301887/
14779,1810/13,,dog,Mieszaniec,17 lat,samica,13 kg,wydane adopcja,SM z Paderewskiego,2013-11-16,2013-08-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302415_mini.jpg,https://napaluchu.waw.pl/pet/011302415/
14780,1873/13,Lolek,dog,Mieszaniec,14 lat,samiec,28 kg,wydane adopcja,ul. Strażacka,2013-11-16,2013-09-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131008122902.JPG,https://napaluchu.waw.pl/pet/011302511/
14782,2115/13,Kropka,dog,Sznaucer,14 lat,samica,8 kg,wydane adopcja,,2013-11-16,2013-10-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131027194741.JPG,https://napaluchu.waw.pl/pet/011302890/
14784,2250/13,,dog,Mieszaniec,16 lat,samica,38 kg,wydane adopcja,SM z ul Chłopickiego,2013-11-16,2013-10-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303108_mini.jpg,https://napaluchu.waw.pl/pet/011303108/
14787,2326/13,,dog,Mieszaniec,12 lat,samica,5 kg,wydane adopcja,z Al. Bohaterów Września,2013-11-15,2013-11-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303226_mini.jpg,https://napaluchu.waw.pl/pet/011303226/
14788,2328/13,,dog,Mieszaniec,12 lat,samica,3 kg,wydane adopcja,z Al. Bohaterów Września,2013-11-15,2013-11-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303228_mini.jpg,https://napaluchu.waw.pl/pet/011303228/
14789,2350/13/P,,dog,Mieszaniec,13 lat,samica,9 kg,wydane adopcja,,2013-11-15,2013-11-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303261_mini.jpg,https://napaluchu.waw.pl/pet/011303261/
14798,2348/12,Krakers,dog,Mieszaniec,16 lat,samiec,11 kg,wydane adopcja,# weryfikacja,2013-11-14,2012-10-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130825161135.jpg,https://napaluchu.waw.pl/pet/011203275/
14799,2584/12/P,Keks,dog,Mieszaniec,13 lat,samiec,18 kg,wydane adopcja,Sm z ul Sowińskiego,2013-11-13,2012-11-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130527104019.JPG,https://napaluchu.waw.pl/pet/011203638/
14800,0525/13/P,Pyza,dog,Amstaff,17 lat,samica,30 kg,wydane adopcja,Sm z ul Namysłowskiej,2013-11-13,2013-03-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130716202320.jpg,https://napaluchu.waw.pl/pet/011300597/
14801,2226/13/P,,dog,Mieszaniec,13 lat,samica,18 kg,wydane adopcja,znaleziona przy Bazarze Różyckiego,2013-11-13,2013-10-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/433_mini.jpg,https://napaluchu.waw.pl/pet/011303065/
14804,1649/10/P,Brie,dog,Mieszaniec,21 lat,samiec,30 kg,wydane adopcja,Sm zul Szaserów,2013-11-13,2010-06-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131114193147.jpg,https://napaluchu.waw.pl/pet/001002078/
14806,0908/13,Maido,dog,Mieszaniec,13 lat,samiec,13 kg,wydane adopcja,SM z ul Mińskiej,2013-11-12,2013-04-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131022203524.jpg,https://napaluchu.waw.pl/pet/011301052/
14816,0304/11/P,Mundek,dog,Mieszaniec,18 lat,samiec,18 kg,wydane adopcja,,2013-11-11,2011-02-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130319203047.JPG,https://napaluchu.waw.pl/pet/001100375/
14817,0994/11/P,Amigo,dog,Mieszaniec,16 lat,samiec,25 kg,wydane adopcja,Sm z ul Borowej Góry,2013-11-11,2011-04-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/120910192653.JPG,https://napaluchu.waw.pl/pet/011100661/
14819,1029/13,Frotka,dog,Mieszaniec,14 lat,samica,19 kg,wydane adopcja,# weryfikacja,2013-11-11,2013-05-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130918212850.jpg,https://napaluchu.waw.pl/pet/011301209/
14820,1909/13,,dog,Owczarek niemiecki,16 lat,samica,30 kg,wydane adopcja,SM ze Smoleńskiej,2013-11-11,2013-09-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302568_mini.jpg,https://napaluchu.waw.pl/pet/011302568/
14821,2013/13/P,,dog,Pudel duży,20 lat,samiec,5 kg,wydane adopcja,Sm z ul Cyrulików,2013-11-11,2013-09-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302718_mini.jpg,https://napaluchu.waw.pl/pet/011302718/
14822,1471/13,Hopek,dog,Mieszaniec,12 lat,samiec,19 kg,wydane adopcja,ul Dąbrowskiego/Łowicka,2013-11-10,2013-07-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130826201357.jpg,https://napaluchu.waw.pl/pet/011301875/
14823,1781/13/P,Swiss Girl,dog,Mieszaniec,14 lat,samica,26 kg,wydane adopcja,Sm z ul Marywilskiej,2013-11-10,2013-08-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131021200916.jpg,https://napaluchu.waw.pl/pet/011302375/
14824,1951/13,,dog,Mieszaniec,13 lat,samiec,15 kg,wydane adopcja,z ul. Osiecka,2013-11-10,2013-09-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302638_mini.jpg,https://napaluchu.waw.pl/pet/011302638/
14825,2244/13/P,,dog,Mieszaniec,14 lat,samica,16 kg,wydane adopcja,Sm z ul Moniuszki,2013-11-10,2013-10-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303096_mini.jpg,https://napaluchu.waw.pl/pet/011303096/
14826,2245/13,,dog,Mieszaniec,11 lat,samica,11 kg,wydane adopcja,SM z Zasobnej,2013-11-10,2013-10-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303099_mini.jpg,https://napaluchu.waw.pl/pet/011303099/
14827,0500/06/p,Orzeszek,dog,Mieszaniec,20 lat,samiec,10 kg,wydane adopcja,SM z ul. Kajki,2013-11-10,2006-02-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130711192702.jpg,https://napaluchu.waw.pl/pet/000600526/
14828,2343/13,,dog,Mieszaniec,11 lat,samica,5 kg,wydane adopcja,# weryfikacja,2013-11-10,2013-11-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303253_mini.jpg,https://napaluchu.waw.pl/pet/011303253/
14832,2139/12/P,,dog,Bernardyn,15 lat,samiec,38 kg,wydane adopcja,Sm z ul Koralowej,2013-11-10,2012-09-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011202927_mini.jpg,https://napaluchu.waw.pl/pet/011202927/
14833,2682/12/P,,dog,Mieszaniec,14 lat,samiec,21 kg,wydane adopcja,Sm z ul Walewskiej,2013-11-10,2012-11-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011203800_mini.jpg,https://napaluchu.waw.pl/pet/011203800/
14835,2246/12/P,Diana,dog,Owczarek niemiecki,15 lat,samica,20 kg,wydane adopcja,Sm z ul Goraszewskiej,2013-11-09,2012-09-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130719150831.jpg,https://napaluchu.waw.pl/pet/011203106/
14836,2410/12,Bruno,dog,Owczarek niemiecki,18 lat,samiec,32 kg,wydane adopcja,SDM ul. Grzybowa,2013-11-09,2012-10-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130926201301.jpg,https://napaluchu.waw.pl/pet/011203372/
14838,2954/10/P; 2056/,Krem,dog,Mieszaniec,16 lat,samiec,30 kg,wydane adopcja,# weryfikacja,2013-11-09,2010-11-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130430120937.jpg,https://napaluchu.waw.pl/pet/001003985/
14839,0281/13,,dog,Mieszaniec,13 lat,samiec,13 kg,wydane adopcja,SM z ul Książęcej,2013-11-09,2013-01-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011300283.jpg,https://napaluchu.waw.pl/pet/011300283/
14841,0721/13/P,,dog,Mieszaniec,21 lat,samiec,12 kg,wydane adopcja,Sm z od Krp W-wa V z ul Estrady,2013-11-09,2013-03-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011300832.jpg,https://napaluchu.waw.pl/pet/011300832/
14842,1528/13/P,,dog,Mieszaniec,13 lat,samiec,10 kg,wydane adopcja,# weryfikacja,2013-11-09,2013-07-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/376.jpg,https://napaluchu.waw.pl/pet/011301969/
14843,1760/13,Blady ma już nowe imię: Fuks...,dog,Mieszaniec,12 lat,samiec,25 kg,wydane adopcja,z ul. Przytyk,2013-11-09,2013-08-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131118194632.jpg,https://napaluchu.waw.pl/pet/011302335/
14844,1967/13,,dog,Mieszaniec,13 lat,samica,10 kg,wydane adopcja,Aleja Wyścigowa,2013-11-09,2013-09-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302658_mini.jpg,https://napaluchu.waw.pl/pet/011302658/
14845,2136/13,,dog,Mieszaniec,11 lat,samica,6 kg,wydane adopcja,cm. bródnowski,2013-11-09,2013-10-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302919_mini.jpg,https://napaluchu.waw.pl/pet/011302919/
14846,2158/13,,dog,Mieszaniec,11 lat,samiec,10 kg,wydane adopcja,z ul. Na Skraju,2013-11-09,2013-10-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302952_mini.jpg,https://napaluchu.waw.pl/pet/011302952/
14850,2334/13/P,,dog,Mieszaniec,11 lat,samica,4 kg,wydane adopcja,Sm z al Solidarności,2013-11-09,2013-11-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303241_mini.jpg,https://napaluchu.waw.pl/pet/011303241/
14853,2345/13,,dog,Mieszaniec,11 lat,samica,3 kg,wydane adopcja,ul księżycowa,2013-11-09,2013-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303258_mini.jpg,https://napaluchu.waw.pl/pet/011303258/
14854,2351/13/P,,dog,Mieszaniec,12 lat,samica,2 kg,wydane adopcja,,2013-11-09,2013-11-09,https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011303264/
14856,2353/13,,dog,Mieszaniec,12 lat,samica,2 kg,wydane adopcja,,2013-11-09,2013-11-09,https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011303266/
14857,2339/13,,dog,Mieszaniec,11 lat,samica,3 kg,wydane adopcja,z ul. Łomżyńska,2013-11-08,2013-11-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303245_mini.jpg,https://napaluchu.waw.pl/pet/011303245/
14858,2221/09,Kubuś,dog,Mieszaniec,19 lat,samiec,20 kg,wydane adopcja,z UL. Gibalskiego,2013-11-08,2009-08-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131110090754.png,https://napaluchu.waw.pl/pet/000902380/
14859,2252/13,,dog,Mieszaniec,14 lat,samica,8 kg,wydane adopcja,SM z Okocimskiej,2013-11-08,2013-10-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303110_mini.jpg,https://napaluchu.waw.pl/pet/011303110/
14862,1095/13,Marcel,dog,Mieszaniec,13 lat,samiec,17 kg,wydane adopcja,z pragi,2013-11-06,2013-05-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130918212021.jpg,https://napaluchu.waw.pl/pet/011301297/
14863,1631/13,Goldi,dog,Mieszaniec,15 lat,samiec,16 kg,wydane adopcja,SM z ul Łuckiej,2013-11-06,2013-07-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130924205014.jpg,https://napaluchu.waw.pl/pet/011302128/
14864,2002/13,,dog,Mieszaniec,16 lat,samiec,8 kg,wydane adopcja,SM z ul Gajkowicza,2013-11-06,2013-09-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302706_mini.jpg,https://napaluchu.waw.pl/pet/011302706/
14865,1817/13/P,,dog,Mieszaniec,14 lat,samiec,12 kg,wydane adopcja,Sm z ul Ogórkowej,2013-11-05,2013-08-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302422_mini.jpg,https://napaluchu.waw.pl/pet/011302422/
14871,0825/13,,dog,Mieszaniec,24 lat,samiec,26 kg,wydane adopcja,ul. Skierdowska,2013-11-04,2013-04-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011300954.jpg,https://napaluchu.waw.pl/pet/011300954/
14877,2312/13,,dog,Mieszaniec,12 lat,samica,3 kg,wydane adopcja,z ul. krasiczyńska,2013-11-03,2013-11-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303204_mini.jpg,https://napaluchu.waw.pl/pet/011303204/
14878,1110/13,Bombi,dog,Mieszaniec,19 lat,samiec,13 kg,wydane adopcja,ul. Ślazowa,2013-11-03,2013-05-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130930211139.jpg,https://napaluchu.waw.pl/pet/011301320/
14879,1961/13,,dog,Mieszaniec,13 lat,samica,17 kg,wydane adopcja,,2013-11-03,2013-09-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302652_mini.jpg,https://napaluchu.waw.pl/pet/011302652/
14880,2020/13,,dog,Mieszaniec,16 lat,samica,9 kg,wydane adopcja,SM z Al Stanów Zjednoczonych,2013-11-03,2013-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302729_mini.jpg,https://napaluchu.waw.pl/pet/011302729/
14881,2091/13,,dog,Mieszaniec,12 lat,samica,11 kg,wydane adopcja,SM z ul Karczewskiej,2013-11-03,2013-09-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302845_mini.jpg,https://napaluchu.waw.pl/pet/011302845/
14882,2116/13,,dog,Husky,14 lat,samiec,18 kg,wydane adopcja,SM z ul Chełmskiej,2013-11-03,2013-10-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302891_mini.jpg,https://napaluchu.waw.pl/pet/011302891/
14884,1518/13,Mira,dog,Mieszaniec,13 lat,samica,19 kg,wydane adopcja,ul. Jeziorańskiego,2013-11-02,2013-07-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131030173430.jpg,https://napaluchu.waw.pl/pet/011301957/
14885,1543/13/P,,dog,Mieszaniec,16 lat,samiec,9 kg,wydane adopcja,# weryfikacja,2013-11-02,2013-07-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/382_mini.jpg,https://napaluchu.waw.pl/pet/011302000/
14886,1824/13/P,,dog,Pudel duży,20 lat,samiec,14 kg,wydane adopcja,Sm z ul Czerniakowskiej,2013-11-02,2013-08-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302430_mini.jpg,https://napaluchu.waw.pl/pet/011302430/
14887,1922/13/P,,dog,Owczarek niemiecki,22 lat,samiec,40 kg,wydane adopcja,Sm z ul Kosmatki,2013-11-02,2013-09-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302588_mini.jpg,https://napaluchu.waw.pl/pet/011302588/
14888,2098/13,Clyde,dog,Mieszaniec,14 lat,samiec,8 kg,wydane adopcja,ul Bełska/Staszowska,2013-11-02,2013-10-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131031183804.jpg,https://napaluchu.waw.pl/pet/011302859/
14889,2144/13/P,,dog,Mieszaniec,13 lat,samica,10 kg,wydane adopcja,Port Lotniczy,2013-11-02,2013-10-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302929_mini.jpg,https://napaluchu.waw.pl/pet/011302929/
14892,2282/13,,dog,Mieszaniec,11 lat,samica,2 kg,wydane adopcja,# weryfikacja,2013-11-02,2013-10-29,https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011303159/
14893,2283/13,,dog,Mieszaniec,11 lat,samica,2 kg,wydane adopcja,SM z ul Kopcińskiego,2013-11-02,2013-10-29,https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011303160/
14895,2789/10/P,Fred,dog,Mieszaniec,20 lat,samiec,35 kg,wydane adopcja,Sm z ul Nowogrodzkiej,2013-11-02,2010-10-31,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131103104151.JPG,https://napaluchu.waw.pl/pet/001003750/
14896,2294/13,,dog,Mieszaniec,11 lat,samiec,2 kg,wydane adopcja,,2013-11-02,2013-10-31,https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011303176/
14903,2100/13,Lilja,dog,Mieszaniec,14 lat,samica,10 kg,wydane adopcja,ul. Lancewicza,2013-10-31,2013-10-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131029120219.jpg,https://napaluchu.waw.pl/pet/011302861/
14904,2204/13,,dog,Mieszaniec,13 lat,samica,6 kg,wydane adopcja,,2013-10-31,2013-10-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303027_1_mini.jpg,https://napaluchu.waw.pl/pet/011303027/
14906,2281/13,,dog,Mieszaniec,16 lat,samica,6 kg,wydane adopcja,,2013-10-31,2013-10-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303158_mini.jpg,https://napaluchu.waw.pl/pet/011303158/
14907,2090/13,,dog,Owczarek niemiecki,19 lat,samiec,39 kg,wydane adopcja,SM z ul Radzymińskiej,2013-10-30,2013-09-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302844_mini.jpg,https://napaluchu.waw.pl/pet/011302844/
14912,0769/12,Bono,dog,Mieszaniec,20 lat,samiec,24 kg,wydane adopcja,z UL. Paca,2013-10-30,2012-03-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130312143519.jpg,https://napaluchu.waw.pl/pet/011200936/
14921,2272/13,,dog,Mieszaniec,11 lat,samica,4 kg,wydane adopcja,,2013-10-28,2013-10-28,https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011303143/
14923,1126/13/P,Nina,dog,Mieszaniec,17 lat,samica,16 kg,wydane adopcja,Sm z ul Rozłogi,2013-10-27,2013-05-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130918204432.jpg,https://napaluchu.waw.pl/pet/011301344/
14924,1376/13/P,Bunia,dog,Rottweiler,20 lat,samica,26 kg,wydane adopcja,# weryfikacja,2013-10-27,2013-06-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130926203117.jpg,https://napaluchu.waw.pl/pet/011301733/
14925,1473/13/P,Dolar,dog,Mieszaniec,14 lat,samiec,17 kg,wydane adopcja,Sm z ul Piastów Śląskich,2013-10-27,2013-07-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/130930193449.jpg,https://napaluchu.waw.pl/pet/011301877/
14926,1547/13,,dog,Mieszaniec,13 lat,samiec,30 kg,wydane adopcja,ul. Kłodzka,2013-10-27,2013-07-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302006_mini.jpg,https://napaluchu.waw.pl/pet/011302006/
14927,1562/13,,dog,Mieszaniec,15 lat,samiec,18 kg,wydane adopcja,SM z ul Rembińskiego,2013-10-27,2013-07-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302027_mini.jpg,https://napaluchu.waw.pl/pet/011302027/
14928,1665/13,Idefiks,dog,Mieszaniec,13 lat,samica,8 kg,wydane adopcja,# weryfikacja,2013-10-27,2013-08-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131008131305.JPG,https://napaluchu.waw.pl/pet/011302177/
14929,1710/13,,dog,Mieszaniec,14 lat,samiec,30 kg,wydane adopcja,ul. swojska,2013-10-27,2013-08-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302259_mini.jpg,https://napaluchu.waw.pl/pet/011302259/
14930,1950/13,,dog,Mieszaniec,18 lat,samica,33 kg,wydane adopcja,porzucony pod schroniskiem,2013-10-27,2013-09-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302636_mini.jpg,https://napaluchu.waw.pl/pet/011302636/
14931,2157/13,,dog,Mieszaniec,11 lat,samiec,13 kg,wydane adopcja,z ul. Na Skraju,2013-10-27,2013-10-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011302951_mini.jpg,https://napaluchu.waw.pl/pet/011302951/
14932,2229/13,,dog,Mieszaniec,19 lat,samica,8 kg,wydane adopcja,,2013-10-27,2013-10-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011303070_mini.jpg,https://napaluchu.waw.pl/pet/011303070/
14936,2178/06/P,Silver,dog,Mieszaniec,19 lat,samiec,20 kg,wydane adopcja,Raszyn/Warszawa,2013-10-27,2006-07-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131007182450.JPG,https://napaluchu.waw.pl/pet/000602593/
14938,1541/12,Dragon,dog,Mieszaniec,15 lat,samiec,27 kg,wydane adopcja,SM z ul Ciesielskich,2013-10-27,2012-07-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/131028202043.jpg,https://napaluchu.waw.pl/pet/011202004/
14939,1546/12/P,,dog,Owczarek niemiecki,25 lat,samiec,28 kg,wydane adopcja,Sm z ul Krokwi,2013-10-27,2012-07-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011202011_mini.jpg,https://napaluchu.waw.pl/pet/011202011/
